Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0017589,Scribus,ale,,normal,minor,always,1.7.1.svn,General,2025-07-21,,,,public,2025-07-21,Deleting an inline cannot be undone,new,open,
0007753,Scribus,rubikwuerfel,,normal,feature,always,1.3.5svn,Shape Drawing,2009-01-25,Gentoo Linux,stable,amd64,public,2025-07-19,Shape editing: delete several nodes,new,open,
0017587,Scribus,ale,,normal,minor,always,1.7.1.svn,Fonts,2025-07-19,,,,public,2025-07-19,Temporary fonts shold not be added to scribus170.rc,new,open,
0017540,Scribus,ale,,normal,minor,N/A,1.7.1.svn,User Interface,2025-05-30,,,,public,2025-07-19,Metabug: UI fixes for the release of Scribus 1.8,new,open,
0009883,Scribus,alexandre,,normal,feature,have not tried,,Styles,2011-03-27,,,,public,2025-07-17,"""Style of next paragraph"" option",new,open,
0017585,Scribus,ale,,normal,feature,N/A,,Styles,2025-07-17,,,,public,2025-07-17,"In the Style Manager, Remove the ""Style list"" mode",new,open,
0017578,Scribus,sch,,low,feature,N/A,,Plug-ins,2025-07-13,,,,public,2025-07-16,XMPP Whiteboard,new,open,
0017584,Scribus,ale,,normal,minor,always,1.7.1.svn,General,2025-07-15,,,,public,2025-07-15,Tools order in the Render Frame settings is not stored in the preferences,new,open,
0017582,Scribus,ernstlustig,,normal,minor,always,1.6.4,Scripter,2025-07-15,Linux Mint,21.3 Cinnamon,AMDx64,public,2025-07-15,PDF Input Confirmation Dialog Shows Even if a Script Is Invoked With -g Switch,new,open,
0013766,Scribus,Ben,,normal,minor,always,1.5.2.svn,Import / Export,2016-02-23,OpenSuse,13.2,x86_64,public,2025-07-14,ODT Importer creates extraneous styles,new,open,
0014916,Scribus,nkdawe2,,high,major,always,1.5.3,Import / Export,2017-07-18,Windows 10 - 64 bit,1703,,public,2025-07-14,Imported *.odt file not imported correctly and Story Editor does not maintain accurate Scribus styles that are selected.,new,open,
0017142,Scribus,ale,,normal,minor,N/A,1.7.0.svn,Import / Export,2024-01-24,,,,public,2025-07-14,ODT import metabug,new,open,
0017458,Scribus,pygmee,,high,major,always,1.7.0,Import / Export,2025-03-16,Ubuntu ,24.04,x64,public,2025-07-14,"When importing odt files, some text is lost",new,open,
0017502,Scribus,qirat,,immediate,major,sometimes,1.7.1.svn,Import / Export,2025-04-18,Fedora,42 Workstation,Linux,public,2025-07-14,Losing text (and style) on import.,new,open,
0017245,Scribus,dtribby,,normal,minor,always,1.6.2,Import / Export,2024-07-03,Windows 10 Home,22H2,x86-64,public,2025-07-14,Paragraph styles incorrectly imported from DOCX files,new,open,
0017566,Scribus,mottechy,,high,major,always,1.7.0,General,2025-06-24,,,,public,2025-07-01,Scribus 1.70 was not able to load its preferences,new,open,
0017569,Scribus,ale,,normal,minor,always,1.7.1.svn,Graphics / Image Frames,2025-06-30,,,,public,2025-07-01,reloading an image ignores the resolution,new,open,
0005542,Scribus,cedricsagne,ale,normal,minor,always,1.3.3.8,Graphics / Image Frames,2007-04-07,Windows,XP,PC,public,2025-07-01,Replacing image does not preserve Image Scaling settings,assigned,open,
0017567,Scribus,ale,,normal,feature,N/A,1.7.1.svn,General,2025-06-26,,,,public,2025-06-30,"RTL: add an LTR/RTL switch in the new document, preferences and setup dialogs",new,open,
0017538,Scribus,ale,,normal,minor,have not tried,,Releases,2025-05-30,,,,public,2025-06-29,Metabug: release of Scribus 1.8,new,open,
0013773,Scribus,ale,,normal,minor,N/A,1.5.1,Website,2016-02-25,,,,public,2025-06-27,scribus should provide an official link to ghostscript,new,open,
0005461,Scribus,cedricsagne,,normal,tweak,N/A,1.3.3.8,Usability,2007-03-18,All,All,All,public,2025-06-25,"Request for feature: ""send to level""",acknowledged,open,
0004658,Scribus,christoph_s,,normal,minor,always,1.3.4cvs,User Interface,2006-11-30,Linux,SuSE 10.1,x86,public,2025-06-25,"Gamut warning not shown in colour lists of the Style Manager, Paragraph Styles (old), Line Styles (old)",new,open,
0004876,Scribus,christoph_s,,normal,minor,always,1.3.4cvs,User Interface,2006-12-18,any,any,any,public,2025-06-25,Automatic insertion of colour names from colour sets,new,open,
0004860,Scribus,christoph_s,,normal,minor,always,1.3.4cvs,User Interface,2006-12-18,any,any,any,public,2025-06-25,Inconsistent order of icons/menus in SE and PP,new,open,
0004886,Scribus,mkoren,,normal,feature,always,1.3,Text Frames / Story Editor,2006-12-19,any,any,any,public,2025-06-25,set default text style per tab stop,new,open,
0004885,Scribus,mkoren,,normal,feature,always,1.3,Text Frames / Story Editor,2006-12-19,any,any,any,public,2025-06-25,"additional text flow options for tab sets and ""alignment styles""",new,open,
0002672,Scribus,christoph_s,,normal,feature,always,1.3.2cvs,General,2005-10-05,,,,public,2025-06-25,Style picker needs improvement,confirmed,open,
0005651,Scribus,jwlankhaar,,low,feature,N/A,1.3.3.9cvs,General,2007-05-09,Windows,2000,Win32,public,2025-06-25,Apply master page and detach from master template,acknowledged,open,
0004497,Scribus,PLucAuclair,,normal,feature,N/A,,General,2006-11-06,,,,public,2025-06-25,Vertical spreads,acknowledged,open,
0003901,Scribus,avox,,normal,minor,always,1.3.4cvs,User Interface,2006-06-08,,,,public,2025-06-25,Enable use of named guides in spinboxes,acknowledged,open,
0014956,Scribus,utnik,,low,tweak,always,1.5.4.svn,General,2017-08-18,,,all platforms,public,2025-06-25,[PATCH] 'snap to guides' should be enabled by default. (maybe 'snap to items' too…),new,open,
0003781,Scribus,mkoren,,normal,feature,N/A,1.3,Usability,2006-05-09,any,any,any,public,2025-06-25,separate snap toggling for margins and guides,acknowledged,open,
0006229,Scribus,TomZ,,normal,minor,always,,Graphics / Image Frames,2007-09-17,Independent,Independent,Independent,public,2025-06-25,Feature request: more units to edit an image's size,acknowledged,open,
0006200,Scribus,PeterPanino,,normal,feature,always,,PDF,2007-09-05,,,,public,2025-06-23,Feature request:: Visible/Printable attribute for images on exported PDF documents,new,open,
0006679,Scribus,hfinger,,normal,feature,N/A,1.3.4,Canvas,2008-01-17,Windows XP,2002 w SP2,AMD 64 supporting 32-bit Intel,public,2025-06-23,RFE:  Different margin guides on L and R pages in new document settings,acknowledged,open,
0006686,Scribus,alexandre,subik,normal,trivial,always,1.3.5svn,User Interface,2008-01-18,,,,public,2025-06-23,font family/style separation in quick character palette,assigned,open,
0004586,Scribus,christoph_s,fschmid,normal,minor,always,1.3,Styles,2006-11-21,any,any,any,public,2025-06-23,More options to edit line styles,assigned,open,
0001462,Scribus,louisdesjardins,,normal,tweak,always,1.2.1cvs,General,2004-12-28,Mandrake,10,Linux,public,2025-06-23,Lines (borders) on frames are drawn from the center of the edge to the outside,acknowledged,open,
0005976,Scribus,mecirt,,normal,feature,always,1.3.4,Text Frames / Story Editor,2007-07-05,Linux,OpenSuSE 10.2,AMD64,public,2025-06-23,Ability to specify page/column breaks in paragraph styles,acknowledged,open,
0006223,Scribus,dbolack,,normal,feature,N/A,1.3.3.9cvs,Graphics / Image Frames,2007-09-15,Fedora Linux,7,INTEL/AMD_64,public,2025-06-23,Add page agnostic pasteboard area to displayed page area,acknowledged,open,
0002822,Scribus,jo-hannes,,normal,minor,always,1.3.2cvs,Usability,2005-11-12,,,,public,2025-06-23,"custom gradients: improve the ""edit vector"" function",confirmed,open,
0008056,Scribus,renm,ale,normal,major,always,1.3.5svn,Import / Export,2009-05-18,Ubuntu x86_64,9.04,Linux,public,2025-06-23,[WIP PATCH] Import pages with linked text frames breaks the links,assigned,open,
0006049,Scribus,christoph_s,,normal,feature,always,,Import / Export,2007-07-30,,,,public,2025-06-22,Support Darwin Information Typing Architecture,new,open,
0005992,Scribus,christoph_s,,normal,minor,always,1.3.5svn,User Interface,2007-07-13,,,,public,2025-06-22,Make all viewing options in the menu available in the display preferences,new,open,
0005413,Scribus,zugol,avox,normal,minor,always,1.3.3.8,Printing,2007-03-02,Ubuntu,6.10,Linux,public,2025-06-22,Cannot print with CUPS printer,assigned,reopened,
0004569,Scribus,christoph_s,,normal,feature,always,1.3,General,2006-11-21,any,any,any,public,2025-06-22,Add a warning for the use of spot colours,confirmed,open,
0003821,Scribus,christoph_s,,normal,minor,N/A,1.3,Usability,2006-05-15,,,,public,2025-06-22,Metabug: Usability,acknowledged,open,
0004215,Scribus,ringerc,Tsoots,low,minor,always,1.3.3.4cvs,Usability,2006-09-05,,,,public,2025-06-22,Shorcut for frame margins - current method (using edit shape) unintuitive,acknowledged,open,
0003701,Scribus,mhanski,avox,normal,feature,always,1.3,Import / Export,2006-04-25,any,any,any,public,2025-06-22,PDF export: better UI for Font Embedding,assigned,open,
0005875,Scribus,CedricD,,normal,feature,always,1.3.3.9cvs,Scripter,2007-06-13,Windows,XP,PC,public,2025-06-22,moveObject() only move one of several selected objects,new,open,
0005860,Scribus,jghali,,normal,minor,always,1.3.5svn,Internal,2007-06-10,,,,public,2025-06-22,Doc selection probably used too frequently in scripter,new,open,
0005688,Scribus,subik,subik,normal,feature,always,1.3.5svn,Internal,2007-05-16,,,,public,2025-06-22,integrate various QColorDialogs to cooperate with scribus colors,assigned,open,
0005420,Scribus,awc,,normal,minor,always,1.3.3.3,Printing,2007-03-04,Linux,SuSE 10.1,PC,public,2025-06-21,Print Driver Preferences,new,open,
0005403,Scribus,mkoren,,normal,feature,always,1.3,Usability,2007-02-28,any,any,any,public,2025-06-21,"""selection-only"" mode / easier working with precision layout",new,open,
0004496,Scribus,mkoren,,normal,tweak,always,1.3.3.4,Text Frames / Story Editor,2006-11-06,Debian/Ubuntu Linux,Sarge/Dapper,x86,public,2025-06-21,don't auto-update fixed linespacing value with change of font size?,new,open,
0017564,Scribus,JLuc,,normal,minor,have not tried,1.6.2,Styles,2025-06-17,,,,public,2025-06-19,Styles SELECT doesnt order styles in Style Edit palette.,new,open,
0005352,Scribus,mkoren,,normal,feature,always,1.3,Text Frames / Story Editor,2007-02-17,any,any,any,public,2025-06-18,distribute onto guides sequentially,new,open,
0005234,Scribus,KampfCaspar,,normal,feature,always,1.3.4cvs,User Interface,2007-01-22,Windows,XP SP2,Windows,public,2025-06-18,map names of spot colours in the pdf export dialog,new,open,
0017563,Scribus,JLuc,,normal,minor,always,1.6.2,Graphics / Image Frames,2025-06-17,,,,public,2025-06-17,"""Use Same folder for other missing images"" isnt used for other frames using same image",new,open,
0017562,Scribus,JLuc,,normal,minor,always,1.6.2,Text Frames / Story Editor,2025-06-16,,,,public,2025-06-16,New autotypo² with glyph replacement for point médian use in inclusive writing,new,open,
0001036,Scribus,ringerc,,normal,major,always,1.2CVS,User Interface,2004-09-05,Fedora Core,1,x86 Linux,public,2025-06-15,Severe performance problem on documents with very large number of linked frames,confirmed,open,
0017560,Scribus,JLuc,,normal,minor,have not tried,1.6.2,Text Frames / Story Editor,2025-06-13,Ubuntu,24.04,Linux,public,2025-06-14,Bottom align with multiple column in frame,new,open,
0017561,Scribus,ale,,normal,feature,N/A,1.7.1.svn,General,2025-06-14,,,,public,2025-06-14,Create a new help focused on search instead of browsing,new,open,
0017263,Scribus,BN_Dev,,low,minor,always,1.7.0.svn,User Interface,2024-09-07,Linux/macOS,All,x86_64,public,2025-06-14,Action Search missing items,new,open,
0017399,Scribus,tropion,,normal,minor,always,,General,2025-01-31,,,,public,2025-06-13,Objects in groups are not accessible via the scriptplugin python API,new,open,
0014369,Scribus,Space Pootler,,normal,minor,have not tried,1.4.6,Typography,2016-11-15,Ubuntu,16.10,,public,2025-06-13,whitespace affects justification for centred text in undesirable ways,confirmed,open,
0004913,Scribus,PLucAuclair,,normal,feature,always,,Text Frames / Story Editor,2006-12-20,Suse 10.1,CVS 1.3.4,x86,public,2025-06-12,Can not set line-spacing between two lines,acknowledged,open,
0005101,Scribus,mkoren,,normal,feature,always,1.3,Text Frames / Story Editor,2007-01-06,any,any,any,public,2025-06-12,ability to set text angle within frame,new,open,
0005162,Scribus,Tino Schwarze,,normal,feature,always,1.3.3.7,User Interface,2007-01-14,SuSE,10.0,Linux,public,2025-06-12,Ability to rotate view just for editing,new,open,
0005100,Scribus,mkoren,,normal,feature,always,1.3,General,2007-01-06,any,any,any,public,2025-06-12,"""direction-less"" frames",new,open,
0002341,Scribus,jo-hannes,ale,normal,feature,always,1.3,User Interface,2005-08-01,any,any,any,public,2025-06-12,"[PATCH] apply masterpage: change the range fields to one field where user defined pages can be entered (like 1-4,7,9)",assigned,open,
0017434,Scribus,ale,,normal,minor,N/A,1.7.1.svn,User Interface,2025-03-02,,,,public,2025-06-12,Make the node editor even more similar to Inkscape,new,open,
0017435,Scribus,ale,,normal,feature,N/A,1.7.1.svn,Guides,2025-03-02,,,,public,2025-06-12,Grid frames,new,open,
0003635,Scribus,mkoren,,normal,feature,N/A,1.3,Shape Drawing,2006-04-13,any,any,any,public,2025-06-12,should be able to edit shape for line (convert to shape),new,open,
0017541,Scribus,ale,,normal,minor,have not tried,,General,2025-05-30,,,,public,2025-06-12,Metabug: Various features and bug fixes before the release of Scribus 1.8,new,open,
0000331,Scribus,cbradney,,normal,feature,always,1.3,Text Frames / Story Editor,2004-03-08,,,,public,2025-06-12,Enabled click and <meta key>+click to create new frame,acknowledged,open,
0017183,Scribus,scar,,normal,feature,always,1.6.0,Usability,2024-03-28,,,,public,2025-06-12,Color Invert / Inversion or Night Mode for workspace,new,open,
0017558,Scribus,ale,ale,normal,feature,N/A,1.7.1.svn,General,2025-06-11,,,,public,2025-06-11,[PATCH] Preflight verifier: check for trailing spaces,assigned,open,
0017557,Scribus,ale,ale,normal,feature,N/A,1.7.1.svn,General,2025-06-11,,,,public,2025-06-11,improve the preflight verifier,assigned,open,
0015257,Scribus,munzirtaha,,normal,minor,always,1.5.4.svn,Fonts,2018-04-11,Arch Linux,latest,Linux,public,2025-06-11,Arabic font overline artifact on screen,new,open,
0017556,Scribus,tanzeem,,normal,feature,sometimes,1.6.2,General,2025-06-11,Debian,12,Linux,public,2025-06-11,Automatically handle contents overflowing a page by splitting it and moving/merging it to next page,new,open,
0015652,Scribus,sonejostudios,,normal,feature,N/A,,Guides,2019-04-19,,,,public,2025-06-11,Grid spacing X and Y,new,open,
0017555,Scribus,ale,ale,normal,feature,N/A,1.7.1.svn,General,2025-06-10,,,,public,2025-06-10,Preflight verifier: allow to also (un) set the options in the preflight verifier dialog,assigned,open,
0017553,Scribus,flagsoft,,normal,minor,sometimes,1.7.1.svn,General,2025-06-07,,,,public,2025-06-10,Scribus Stress Test 1000 Pages - Crash after copy past same text to the end - Signal 11,new,open,
0001907,Scribus,jo-hannes,,normal,feature,always,1.3.0cvs,User Interface,2005-04-22,,,,public,2025-06-09,allow copying objects by dragging them with pressed ctrl to another place in the document,acknowledged,open,
0006884,Scribus,kukacster_1,,normal,feature,have not tried,1.3.5svn,Usability,2008-03-23,*,*,*,public,2025-06-09,feature request: placeholder for text snippets,acknowledged,open,
0000654,Scribus,iridion,,normal,feature,always,1.3,General,2004-05-14,Linux Debian,woody,Intel Celeron 1.4 GHz,public,2025-06-09,creation of new file when dragging textframe,acknowledged,open,
0017552,Scribus,flagsoft,,normal,minor,have not tried,1.7.1.svn,Usability,2025-06-07,,,,public,2025-06-07,Missing Sheare function like inDesign,new,open,
0017319,Scribus,tropion,,normal,minor,sometimes,1.7.0.svn,Import / Export,2024-11-22,,,,public,2025-06-07,[PATCH] Scribuses working in parallel overwrite each others temp files,new,open,
0015600,Scribus,ale,,normal,minor,always,1.5.5.svn,Text Frames / Story Editor,2019-03-13,,,,public,2025-06-05,[PATCH] it should not be possible to insert multiple soft hyphens one after the other,new,open,
0010517,Scribus,cezaryece,ale,normal,feature,N/A,1.4.1.svn,Usability,2012-01-13,,,,public,2025-06-05,[PATCH] disabling hyphenation for word by inserting softhyphen before it,assigned,open,
0017550,Scribus,prcek,,normal,minor,have not tried,,Scripter,2025-06-03,,,,public,2025-06-03,[RFE] Allow adding a menu item for a script,new,open,
0011055,Scribus,ale,,normal,feature,N/A,1.5.0svn,General,2012-08-31,,,,public,2025-06-02,in the document settings we can set the identifier but not its type,new,open,
0017548,Scribus,ale,,normal,feature,N/A,1.7.1.svn,Scripter,2025-05-31,,,,public,2025-05-31,Allow a plugin to send arbitrary arguments to another plugin,new,open,
0017504,Scribus,ale,nitramr,normal,feature,N/A,1.7.1.svn,Styles,2025-04-21,,,,public,2025-05-31,style manager / paragraph: not all properties can be reset to the parent value,assigned,open,
0008769,Scribus,nerdim,ale,normal,feature,N/A,1.6 milestone,Import / Export,2010-02-04,,,,public,2025-05-31,Export to e-book formats,assigned,open,
0005190,Scribus,axelb,,normal,feature,always,,Import / Export,2007-01-18,,,,public,2025-05-31,Export story text as something better than txt,acknowledged,open,
0017546,Scribus,ale,ale,normal,feature,N/A,1.7.1.svn,Fonts,2025-05-30,,,,public,2025-05-30,[SUSPENDED] Document setup: deactivate unused fonts,assigned,open,
0017542,Scribus,ale,,normal,feature,N/A,1.7.1.svn,General,2025-05-30,,,,public,2025-05-30,Use image black and white or grayscale image as a mask in the PDF,new,open,
